,Unnamed: 0,startTime,endTime,angry,calm,disgust,fear,happy,neutral,sad,surprise,predictedEmotion,file_name
2878,2878,915.902,920.902,0.0002466262,0.0,5.7245995e-09,0.995288,0.004465374,1.9305337e-11,3.565544e-10,5.187038e-16,fear,01f8d4a6.csv
2879,2879,920.902,925.902,3.2920874e-11,0.0,2.515429e-10,0.9987888,0.0012034148,2.3422448e-11,7.8374405e-06,3.976072e-18,fear,01f8d4a6.csv
2992,2992,1485.902,1490.902,5.67799e-06,0.0,1.8614455e-06,0.9981596,0.001832813,2.4405165e-09,8.831323e-08,1.0351613e-16,fear,01f8d4a6.csv
3002,3002,1535.902,1540.902,0.99942744,0.0,8.012008e-08,0.00043044952,0.00014198713,6.692149e-16,2.6763209e-15,1.3665988e-13,angry,01f8d4a6.csv
3147,3147,712.519,717.519,0.99825734,0.0,0.00054893893,9.425745e-09,0.0011936568,1.1685238e-16,6.336275e-20,7.303430400000001e-17,angry,01f9d3f1.csv
3209,3209,1022.519,1027.519,0.99969757,0.0,4.8543984e-06,1.1755163e-08,0.00029755873,1.8482212e-20,5.781077e-26,2.4525901e-27,angry,01f9d3f1.csv
3257,3257,70.507,75.507,0.98135513,0.0,0.01811498,4.5096324e-10,0.0005285319,1.3249158e-06,1.6452538e-16,2.463363e-24,angry,0218ccce.csv
3273,3273,150.507,155.507,0.9994585,0.0,0.00036223454,6.8868494e-10,0.00017930695,3.848392e-13,4.631199e-19,4.33723e-22,angry,0218ccce.csv
3275,3275,160.507,165.507,0.99872714,0.0,0.0012648226,1.6552999e-09,7.990735e-06,3.218391e-10,2.9786115e-16,5.773324e-20,angry,0218ccce.csv
3284,3284,205.507,210.507,0.9960509,0.0,0.0036844185,3.2654324e-08,0.0002646295,1.8062783e-09,2.1183113e-18,2.0934663e-24,angry,0218ccce.csv
3292,3292,245.507,250.507,0.9999738,0.0,6.7080114e-06,2.0106891e-07,1.927723e-05,1.121246e-13,2.2416724e-20,4.5682288e-26,angry,0218ccce.csv
3294,3294,255.507,260.507,0.98025286,0.0,0.01958778,6.1296537e-06,0.00015319357,3.4062527e-08,3.978687e-14,4.230508e-19,angry,0218ccce.csv
